"tipo_plano","satisfacao_cliente","gasto_mensal","uso_servicos_adicionais","reclamacoes_recentes","churn"
"Intermediário",1.1,108.699123597433,"Sim","Sim","Sim"
"Básico",3.4,111.60082445582,"Sim","Não","Não"
"Avançado",3.9,102.946240408142,"Não","Sim","Sim"
"Intermediário",1.2,87.1995549966118,"Não","Sim","Sim"
"Básico",4.3,103.000851739535,"Sim","Sim","Sim"
"Avançado",3,63.9845251443748,"Não","Não","Sim"
"Básico",2.9,66.5334830876469,"Sim","Sim","Sim"
"Intermediário",3.8,104.664121490099,"Sim","Sim","Não"
"Intermediário",4.7,87.8105310212147,"Não","Sim","Não"
"Avançado",2.8,106.694336926466,"Sim","Sim","Não"
"Avançado",3.6,72.3756109955188,"Não","Sim","Sim"
"Básico",4,103.869401158629,"Não","Sim","Sim"
"Avançado",2.2,101.608862165855,"Não","Não","Sim"
"Avançado",4.4,134.060180254821,"Não","Não","Não"
"Básico",1,116.239414404356,"Não","Não","Sim"
"Avançado",3.9,98.5259691611786,"Sim","Não","Não"
"Intermediário",4.2,93.7095559479878,"Sim","Sim","Sim"
"Avançado",1.2,85.4758876284571,"Sim","Não","Sim"
"Avançado",3.3,140.651781158845,"Não","Não","Sim"
"Básico",1,63.389752990342,"Não","Não","Sim"
"Básico",3.6,85.5600783459825,"Sim","Não","Não"
"Intermediário",1,78.322325514242,"Sim","Não","Não"
"Intermediário",1.6,140.314536881384,"Não","Sim","Sim"
"Intermediário",1.2,90.9650183737184,"Não","Sim","Não"
"Básico",4.9,78.0169595548923,"Não","Não","Não"
"Intermediário",2.2,86.6157850334007,"Não","Sim","Não"
"Intermediário",2.4,95.2498400394513,"Sim","Não","Não"
"Avançado",1.9,98.9344453888407,"Não","Sim","Sim"
"Intermediário",1.2,144.037269632853,"Não","Não","Sim"
"Intermediário",1.8,77.8950283379431,"Sim","Sim","Não"
"Intermediário",2.4,110.49374911472,"Sim","Sim","Não"
"Básico",1.9,123.263923183046,"Não","Não","Sim"
"Intermediário",3,94.880013056544,"Não","Sim","Não"
"Intermediário",1,88.1343283346438,"Não","Não","Sim"
"Básico",1.6,93.0611510790841,"Não","Sim","Não"
"Intermediário",4,103.091539741409,"Sim","Sim","Não"
"Intermediário",2.5,45.7223392855488,"Sim","Sim","Não"
"Básico",3.8,136.453574137515,"Sim","Não","Sim"
"Básico",3.2,88.0488522736157,"Sim","Sim","Não"
"Intermediário",1.3,70.7796166036779,"Não","Não","Não"
"Avançado",3.1,104.609560757366,"Sim","Sim","Sim"
"Básico",3.7,98.1826236185794,"Sim","Não","Sim"
"Avançado",3.4,110.28898014333,"Sim","Não","Sim"
"Básico",2.7,111.972260012256,"Não","Não","Não"
"Avançado",1.7,145.427225787063,"Não","Não","Sim"
"Intermediário",1.6,97.9313198382066,"Sim","Não","Sim"
"Intermediário",3.7,83.7170399193763,"Sim","Sim","Não"
"Intermediário",2.6,138.203415757796,"Não","Sim","Não"
"Intermediário",2.4,99.040218034557,"Sim","Não","Sim"
"Avançado",1.6,57.5981010477,"Não","Não","Não"
"Básico",1.1,93.6753146658969,"Não","Não","Sim"
"Avançado",3.6,93.1955415548606,"Não","Não","Sim"
"Intermediário",3.9,142.095978126742,"Sim","Sim","Não"
"Intermediário",1.9,88.3445319713525,"Sim","Não","Não"
"Avançado",3.1,93.4723015684345,"Não","Sim","Sim"
"Intermediário",2.9,114.02191164868,"Sim","Sim","Sim"
"Avançado",4.4,113.269683558264,"Sim","Não","Sim"
"Intermediário",4.2,79.7352997511735,"Não","Sim","Não"
"Avançado",3.5,127.974060024531,"Sim","Não","Sim"
"Intermediário",2.3,125.211313460832,"Não","Sim","Não"
"Avançado",3.2,133.865366428456,"Não","Não","Sim"
"Intermediário",2.7,115.970245688372,"Não","Não","Não"
"Intermediário",4,151.541116874391,"Sim","Não","Não"
"Básico",3.7,90.4951032623584,"Não","Sim","Sim"
"Básico",2.6,107.011282698426,"Sim","Não","Sim"
"Avançado",4.7,98.9523168380891,"Não","Não","Sim"
"Básico",1.3,89.5411137352596,"Não","Não","Não"
"Intermediário",1.3,106.957460566339,"Sim","Não","Não"
"Intermediário",4.6,88.4339857625764,"Sim","Não","Sim"
"Intermediário",1.4,121.747735575271,"Sim","Sim","Não"
"Básico",2.2,101.161358204225,"Não","Sim","Sim"
"Básico",3.8,112.028336049929,"Sim","Não","Sim"
"Intermediário",2.6,91.9455531068643,"Sim","Não","Sim"
"Intermediário",2.8,101.207889641927,"Sim","Sim","Não"
"Básico",3.2,71.1673895031407,"Não","Não","Não"
"Básico",4.1,134.871722960842,"Não","Não","Não"
"Intermediário",4.1,97.2785256185659,"Não","Não","Sim"
"Básico",4.8,128.245196347761,"Não","Sim","Sim"
"Intermediário",3.7,117.418521700198,"Sim","Não","Sim"
"Básico",2.7,116.223547438431,"Sim","Não","Sim"
"Avançado",3.6,109.94719934192,"Sim","Sim","Sim"
"Básico",3.5,126.224341807018,"Sim","Não","Sim"
"Básico",3.6,110.404365781243,"Não","Não","Não"
"Básico",3.5,104.971609858837,"Não","Sim","Não"
"Avançado",2.6,87.4316795779259,"Não","Sim","Não"
"Básico",4.3,89.1455279755855,"Sim","Sim","Sim"
"Avançado",3,97.8777576071521,"Sim","Não","Não"
"Básico",1,104.108180044822,"Sim","Sim","Não"
"Avançado",4.7,94.1912499033641,"Sim","Não","Sim"
"Intermediário",2.5,88.4717440935053,"Sim","Não","Não"
"Avançado",1.1,119.367508101685,"Sim","Sim","Sim"
"Básico",2.4,57.5325551392943,"Sim","Sim","Não"
"Intermediário",3.8,94.5561120126045,"Sim","Não","Não"
"Intermediário",2.8,88.6206888828902,"Sim","Não","Sim"
"Intermediário",1.2,129.376711522181,"Sim","Sim","Sim"
"Avançado",4.5,118.022125885813,"Sim","Não","Não"
"Intermediário",1.1,110.725754114843,"Não","Não","Não"
"Básico",1.7,81.1127728603812,"Não","Sim","Sim"
"Intermediário",3.1,83.7849031548374,"Não","Não","Não"
"Básico",4.1,126.430195635367,"Não","Sim","Sim"
"Intermediário",3.4,114.499739020705,"Não","Sim","Não"
"Avançado",3.6,77.4038221146157,"Não","Sim","Não"
"Avançado",1.2,88.9835123817097,"Não","Sim","Não"
"Intermediário",2.1,56.9088537984973,"Sim","Sim","Não"
"Básico",1.4,133.709661860831,"Sim","Não","Não"
"Básico",1.2,132.783119577994,"Sim","Sim","Sim"
"Intermediário",4.2,79.0136334597651,"Não","Sim","Sim"
"Avançado",2.9,112.541600950996,"Sim","Sim","Não"
"Básico",4.6,78.1135592299337,"Não","Não","Sim"
"Avançado",1.8,128.583179486531,"Não","Não","Não"
"Avançado",1.4,94.2889808931859,"Não","Não","Não"
"Intermediário",5,79.6305714796189,"Não","Sim","Não"
"Avançado",4.5,116.316074873105,"Não","Não","Sim"
"Avançado",1.7,79.3464135154466,"Não","Não","Sim"
"Básico",2.7,53.3689069996522,"Não","Não","Não"
"Avançado",4.3,104.514364345831,"Sim","Sim","Sim"
"Avançado",1.4,108.581571124503,"Sim","Não","Não"
"Intermediário",1.6,91.8752132925715,"Não","Não","Sim"
"Básico",1.8,98.40254027877,"Não","Não","Não"
"Básico",4.5,127.950075040071,"Não","Não","Não"
"Avançado",3.6,103.832821554066,"Não","Não","Não"
"Intermediário",2.3,126.039408305506,"Não","Não","Não"
"Básico",1.7,97.6695485246129,"Sim","Não","Sim"
"Básico",1.4,61.2673274249225,"Sim","Não","Não"
"Intermediário",1.7,83.8953538066454,"Sim","Não","Sim"
"Básico",4.3,73.1790835917499,"Não","Sim","Sim"
"Básico",3.7,113.588829259896,"Não","Sim","Sim"
"Básico",3.3,101.438931319122,"Não","Não","Não"
"Intermediário",1.7,113.862465015812,"Sim","Não","Não"
"Avançado",1.1,102.92946331306,"Não","Sim","Sim"
"Intermediário",1.5,127.57790082834,"Não","Sim","Sim"
"Básico",4,76.2664956313929,"Não","Não","Não"
"Intermediário",4.6,67.4421620215417,"Não","Não","Não"
"Avançado",1.1,129.758878167917,"Não","Sim","Não"
"Básico",4.5,95.3134704800017,"Sim","Sim","Sim"
"Intermediário",1.2,72.9021124369066,"Não","Não","Não"
"Intermediário",1.2,97.0136434456939,"Não","Sim","Sim"
"Básico",4.1,123.063999748445,"Não","Sim","Não"
"Avançado",3.6,125.58971716178,"Sim","Sim","Não"
"Avançado",4.3,88.0914159152939,"Não","Não","Não"
"Avançado",4.1,70.3286970767394,"Não","Sim","Não"
"Avançado",2.6,103.642818259969,"Sim","Não","Sim"
"Básico",4.9,115.998701712105,"Não","Sim","Sim"
"Avançado",2,97.9760211903598,"Não","Não","Sim"
"Intermediário",3.1,74.4626594046,"Sim","Não","Sim"
"Avançado",1.6,79.7271258676305,"Sim","Não","Não"
"Intermediário",1.9,89.8356419445582,"Sim","Sim","Sim"
"Avançado",2.5,110.907201696218,"Sim","Sim","Não"
"Intermediário",3.6,135.915649668728,"Não","Sim","Não"
"Básico",5,89.2248193908873,"Não","Sim","Sim"
"Intermediário",1.9,99.5158290899145,"Não","Não","Sim"
"Intermediário",4.6,128.986586065931,"Sim","Sim","Sim"
"Básico",3.4,81.4390720291252,"Não","Não","Não"
"Intermediário",1.9,86.0633613130112,"Sim","Não","Não"
"Avançado",1.6,126.244873661527,"Sim","Não","Não"
"Intermediário",2.1,90.0179497745226,"Não","Sim","Sim"
"Avançado",3.8,125.661571523335,"Não","Não","Sim"
"Intermediário",2.7,64.689446172577,"Sim","Não","Não"
"Avançado",1.2,96.6838758507646,"Sim","Não","Sim"
"Avançado",3.3,121.061594525782,"Não","Não","Não"
"Intermediário",3,91.9961991897898,"Não","Não","Não"
"Básico",3.5,112.080304473858,"Não","Sim","Não"
"Avançado",4,120.367810762245,"Sim","Não","Não"
"Básico",2.4,96.0276531714808,"Não","Não","Sim"
"Avançado",3.2,112.466615415522,"Sim","Não","Sim"
"Avançado",2.2,133.082778782529,"Não","Não","Sim"
"Avançado",3.3,76.7694235003215,"Não","Sim","Não"
"Intermediário",2.9,115.89502045547,"Sim","Sim","Sim"
"Avançado",2,123.742407366156,"Não","Não","Não"
"Avançado",1.6,86.7671545430987,"Não","Sim","Sim"
"Avançado",2.9,98.2320255819843,"Não","Não","Não"
"Básico",2.7,127.439131189091,"Não","Não","Sim"
"Básico",2.2,104.895385804359,"Sim","Sim","Não"
"Avançado",1.4,87.4264411344415,"Não","Não","Sim"
"Intermediário",3.5,88.9410854190791,"Não","Não","Não"
"Intermediário",4.5,81.8877655471013,"Sim","Não","Sim"
"Básico",3,82.7976554174587,"Sim","Sim","Não"
"Avançado",1.5,122.198167018212,"Sim","Não","Não"
"Avançado",1,108.578413883374,"Não","Não","Não"
"Intermediário",3.9,132.211700698041,"Não","Sim","Não"
"Básico",1.1,100.435648174449,"Sim","Sim","Sim"
"Intermediário",4.1,81.3876957942872,"Sim","Não","Não"
"Avançado",3.1,100.706801094612,"Sim","Não","Sim"
"Avançado",4.7,99.5270893916915,"Não","Sim","Não"
"Intermediário",4.5,105.745088031859,"Não","Sim","Sim"
"Intermediário",4.7,101.93200183458,"Sim","Sim","Não"
"Avançado",4.7,106.219800736043,"Não","Não","Sim"
"Básico",3.8,117.725927003098,"Sim","Não","Não"
"Avançado",4.7,84.7313219066103,"Não","Não","Sim"
"Intermediário",3.2,82.766158193958,"Sim","Não","Não"
"Avançado",3,122.541806069079,"Não","Sim","Sim"
"Intermediário",4.5,90.2517120190277,"Sim","Não","Sim"
"Básico",1.8,55.5968835395783,"Não","Não","Não"
"Básico",3.3,93.728944777971,"Não","Não","Sim"
"Básico",3.7,106.759918130108,"Não","Sim","Não"
"Avançado",2.5,79.9909870867834,"Não","Sim","Sim"
"Avançado",3.6,107.223502132355,"Não","Não","Sim"
"Avançado",1.3,94.0589517985851,"Não","Sim","Não"
"Intermediário",2.4,93.9182964789955,"Sim","Não","Não"
"Intermediário",1.1,102.685082324879,"Sim","Não","Sim"
"Intermediário",3.1,94.7057847105303,"Não","Sim","Não"
"Básico",2.8,85.6013008215009,"Não","Não","Não"
"Básico",1.4,110.996762486469,"Sim","Não","Não"
"Avançado",1.8,115.087886082773,"Sim","Não","Não"
"Básico",3.6,86.3891713069066,"Sim","Sim","Sim"
"Intermediário",5,73.9366570446667,"Sim","Sim","Não"
"Intermediário",2,123.497304649895,"Sim","Não","Não"
"Intermediário",2.9,133.382706970552,"Sim","Não","Não"
"Básico",4.2,99.2944291205283,"Não","Sim","Não"
"Avançado",3.7,118.218025922808,"Não","Não","Não"
"Básico",1.3,112.110176502946,"Sim","Não","Não"
"Intermediário",2.2,103.245689160175,"Não","Sim","Não"
"Intermediário",1.7,82.2852350641568,"Não","Não","Não"
"Avançado",4.1,95.6123569744839,"Sim","Não","Não"
"Avançado",2.5,79.8025058373029,"Não","Não","Não"
"Intermediário",2.7,104.891693112864,"Sim","Sim","Não"
"Avançado",3.7,134.846734860887,"Sim","Sim","Sim"
"Avançado",4.6,137.027282235904,"Sim","Não","Não"
"Intermediário",3.9,98.0872507483296,"Não","Não","Sim"
"Intermediário",2.1,125.716423451983,"Sim","Não","Não"
"Avançado",2.3,64.1065711611192,"Não","Não","Não"
"Básico",1.5,117.937712141144,"Não","Não","Não"
"Avançado",4.7,97.5425625015174,"Sim","Não","Sim"
"Básico",1.6,104.103333955052,"Não","Não","Não"
"Avançado",3.9,85.3346433703736,"Não","Não","Não"
"Avançado",2.5,132.823255537125,"Sim","Não","Sim"
"Avançado",4.7,90.8403703313095,"Não","Não","Não"
"Avançado",2.7,93.3213785265187,"Não","Sim","Sim"
"Intermediário",2.6,69.3270952096319,"Sim","Não","Sim"
"Básico",1.7,84.0632616714218,"Não","Não","Não"
"Intermediário",1.7,99.8646992445755,"Não","Sim","Sim"
"Intermediário",2.6,111.108308648126,"Não","Não","Sim"
"Básico",4.7,99.9798295985264,"Não","Sim","Sim"
"Avançado",1.8,113.922394682261,"Sim","Não","Sim"
"Intermediário",4.4,94.3556310152544,"Não","Sim","Sim"
"Intermediário",3.2,80.2860399353119,"Sim","Sim","Não"
"Avançado",3.2,87.6472660977296,"Sim","Sim","Não"
"Básico",2.2,98.957750557955,"Não","Não","Sim"
"Básico",1.7,92.3202194603451,"Sim","Sim","Não"
"Avançado",2.2,110.979949563711,"Não","Não","Não"
"Avançado",3.2,99.8643198524876,"Sim","Sim","Não"
"Avançado",1.7,84.4644046008877,"Sim","Não","Não"
"Avançado",4.8,86.157307064883,"Não","Sim","Não"
"Avançado",4,112.850599540439,"Sim","Não","Sim"
"Intermediário",3.1,106.097036530971,"Sim","Não","Sim"
"Avançado",3.5,120.100276813891,"Sim","Não","Não"
"Básico",2.1,89.7752128405022,"Não","Sim","Não"
"Intermediário",1.4,64.2185405619163,"Não","Não","Não"
"Avançado",4.4,85.4708794859328,"Sim","Não","Sim"
"Intermediário",2.9,72.4933395586305,"Não","Não","Não"
"Avançado",1.3,106.363318040414,"Sim","Não","Não"
"Avançado",4.7,109.081436236822,"Não","Não","Sim"
"Básico",1.4,77.2685280028013,"Não","Não","Não"
"Intermediário",1.2,92.3780766156496,"Não","Sim","Não"
"Avançado",3.4,91.0736848722264,"Sim","Sim","Sim"
"Básico",1.5,100.538368685988,"Não","Sim","Não"
"Básico",3.5,83.6045094734366,"Não","Sim","Sim"
"Básico",2.8,126.493929319048,"Não","Sim","Sim"
"Avançado",3.6,97.3378879677655,"Sim","Não","Sim"
"Intermediário",1.4,94.8326121487778,"Sim","Sim","Não"
"Avançado",1.4,103.214234787988,"Sim","Não","Sim"
"Avançado",4.5,126.601959079869,"Não","Sim","Não"
"Básico",4.1,93.5198638446489,"Não","Não","Não"
"Avançado",4.1,74.6159933816273,"Sim","Não","Não"
"Avançado",4.6,108.938135892895,"Não","Não","Não"
"Intermediário",1.1,102.853452937903,"Sim","Sim","Não"
"Avançado",3.4,85.4826771706714,"Sim","Não","Não"
"Intermediário",1.8,92.2865872961623,"Não","Não","Não"
"Avançado",4.1,89.0682038445724,"Sim","Sim","Sim"
"Intermediário",2.7,101.081135621772,"Não","Sim","Sim"
"Avançado",4.6,123.88270658204,"Sim","Sim","Sim"
"Básico",2.3,77.2350164991749,"Não","Não","Sim"
"Avançado",1.5,96.8658391134572,"Não","Sim","Não"
"Intermediário",1.5,121.667197338267,"Não","Sim","Não"
"Básico",1.4,83.6336921033084,"Não","Não","Não"
"Avançado",1.2,97.2421016890245,"Sim","Não","Sim"
"Básico",2.6,122.617074752801,"Não","Não","Não"
"Básico",4.7,69.0750847615681,"Sim","Não","Sim"
"Básico",2.3,86.3455149565847,"Não","Sim","Não"
"Intermediário",4.3,105.937597259996,"Sim","Não","Sim"
"Avançado",2.4,129.253558824291,"Não","Sim","Sim"
"Avançado",2.3,119.052288926096,"Não","Não","Não"
"Intermediário",2,39.1241028702513,"Não","Não","Não"
"Básico",4.5,100.520030008127,"Sim","Não","Não"
"Intermediário",2.4,121.82087605688,"Não","Não","Sim"
"Avançado",2.1,100.660665471068,"Não","Não","Sim"
"Intermediário",2.2,81.0201925232506,"Não","Sim","Não"
"Intermediário",2,94.8134299312008,"Não","Não","Não"
"Avançado",2.3,114.742174588231,"Não","Não","Não"
"Básico",2.5,81.7378636571792,"Sim","Sim","Sim"
"Intermediário",1.2,96.8921878386722,"Sim","Não","Não"
"Básico",1.2,89.1847715887058,"Sim","Não","Sim"
"Intermediário",2.3,102.394239634712,"Sim","Não","Não"
"Intermediário",3.7,79.0900715398896,"Não","Sim","Sim"
"Básico",1.6,102.672863935767,"Sim","Não","Sim"
"Avançado",1.4,115.473433766871,"Não","Sim","Sim"
"Básico",1.4,124.583079466886,"Não","Não","Não"
"Avançado",1.4,61.5619593949331,"Sim","Sim","Não"
"Básico",3.9,96.2190748803998,"Não","Sim","Não"
"Básico",2.5,122.171490889822,"Não","Sim","Não"
"Avançado",4.4,62.6470225369449,"Não","Sim","Não"
"Básico",1.8,109.176080089111,"Não","Não","Não"
"Básico",3.2,63.8037393483649,"Sim","Sim","Sim"
"Básico",3.8,58.4966962305306,"Sim","Não","Não"
"Intermediário",3.5,104.801039060868,"Sim","Não","Não"
"Avançado",4.2,95.3242606738063,"Sim","Sim","Sim"
"Avançado",1.2,99.0468436633465,"Sim","Não","Sim"
"Intermediário",1.9,109.864167438898,"Não","Sim","Não"
"Básico",4.6,106.482588635416,"Não","Não","Não"
"Básico",1.1,83.1176777046437,"Sim","Sim","Sim"
"Intermediário",1.4,79.4365073948595,"Sim","Sim","Não"
"Intermediário",3.8,68.2438278031801,"Sim","Sim","Não"
"Básico",2.5,107.250786477394,"Não","Sim","Sim"
"Avançado",3.3,116.639987433009,"Não","Sim","Não"
"Básico",4.4,108.137431814287,"Sim","Sim","Não"
"Básico",4.2,81.2983521470252,"Sim","Sim","Sim"
"Básico",1.2,122.36542630902,"Sim","Não","Sim"
"Básico",2.6,61.3856127874466,"Não","Não","Sim"
"Intermediário",3.7,99.8257840994751,"Não","Não","Sim"
"Intermediário",3.4,109.847294244162,"Sim","Não","Sim"
"Avançado",4.2,109.187676787585,"Sim","Sim","Não"
"Avançado",2.5,96.0790038458135,"Não","Sim","Não"
"Intermediário",1.8,110.231970690614,"Sim","Não","Sim"
"Avançado",4.8,92.3848904343024,"Não","Sim","Sim"
"Intermediário",1.7,109.670041097229,"Sim","Sim","Sim"
"Avançado",4,109.358444368083,"Sim","Não","Não"
"Avançado",3.7,132.248996439073,"Não","Sim","Sim"
"Avançado",1.1,109.218759162354,"Não","Sim","Sim"
"Básico",1.8,85.2058947209229,"Sim","Sim","Não"
"Básico",1.8,95.4523162365182,"Não","Não","Não"
"Avançado",2.4,107.475690396947,"Sim","Sim","Sim"
"Intermediário",1,114.663545908907,"Sim","Não","Não"
"Avançado",1.5,88.9399996262659,"Sim","Não","Não"
"Intermediário",1.5,109.215201132345,"Não","Não","Não"
"Avançado",2.7,80.8824113876204,"Sim","Sim","Sim"
"Avançado",4.6,112.343464506159,"Não","Sim","Sim"
"Intermediário",2.6,90.4623327911853,"Sim","Não","Não"
"Básico",1.6,63.4772819893418,"Não","Sim","Sim"
"Avançado",1.9,98.8153271136848,"Não","Não","Sim"
"Avançado",1,109.04936069986,"Não","Não","Sim"
"Intermediário",2.5,97.8762428952221,"Não","Não","Não"
"Intermediário",1.1,58.9440903862414,"Não","Sim","Não"
"Intermediário",3.6,105.744062225723,"Sim","Sim","Sim"
"Básico",3.2,117.690050268771,"Sim","Não","Não"
"Intermediário",3.7,108.561451976964,"Não","Sim","Sim"
"Avançado",2.1,124.783519534344,"Sim","Não","Não"
"Básico",1.4,99.4834190235671,"Sim","Sim","Não"
"Intermediário",4.3,90.0152787156848,"Sim","Não","Sim"
"Avançado",4.7,145.847639310216,"Sim","Sim","Não"
"Avançado",1.8,92.0671706361913,"Não","Sim","Sim"
"Avançado",2.6,91.8531183198967,"Sim","Sim","Sim"
"Avançado",2.7,146.815300019711,"Não","Não","Não"
"Básico",2.7,123.380533666403,"Sim","Não","Sim"
"Avançado",3.9,106.032760517261,"Sim","Não","Não"
"Básico",3.5,104.85467112884,"Não","Não","Sim"
"Avançado",3.7,92.3755267854967,"Sim","Não","Sim"
"Avançado",3.6,70.1225815184427,"Não","Não","Não"
"Básico",3,104.893752681949,"Não","Não","Sim"
"Básico",1.3,129.035021541906,"Não","Sim","Sim"
"Intermediário",4.8,76.9556078280028,"Não","Sim","Sim"
"Intermediário",5,88.6819919404442,"Não","Sim","Sim"
"Básico",4.9,113.556361139218,"Não","Sim","Sim"
"Intermediário",1.6,121.138832265171,"Sim","Sim","Não"
"Avançado",3.8,104.273488715663,"Sim","Não","Não"
"Avançado",5,107.135950474134,"Sim","Não","Não"
"Intermediário",1.1,97.3102875815076,"Não","Não","Não"
"Básico",1.9,31.4708855588319,"Não","Não","Não"
"Básico",1.6,130.187931342606,"Não","Não","Não"
"Avançado",1.6,117.348121949117,"Sim","Sim","Não"
"Avançado",4,99.1747261487388,"Sim","Não","Não"
"Intermediário",3.2,74.3099963212174,"Não","Sim","Não"
"Avançado",2,104.54740383817,"Não","Não","Não"
"Básico",2.5,67.2463000282993,"Sim","Não","Não"
"Avançado",1.2,66.750877605714,"Não","Sim","Não"
"Intermediário",2.7,109.951345731923,"Sim","Sim","Sim"
"Avançado",1.8,89.1590357212687,"Não","Não","Não"
"Intermediário",2.4,111.537727483375,"Não","Sim","Não"
"Básico",3.4,99.6338650714015,"Não","Sim","Não"
"Intermediário",5,78.3593124486193,"Sim","Não","Não"
"Básico",3.9,92.4015918613468,"Não","Não","Não"
"Intermediário",3.8,108.204324899335,"Sim","Não","Sim"
"Básico",1.9,107.542065644226,"Não","Sim","Sim"
"Intermediário",2.9,107.519050219736,"Não","Não","Não"
"Básico",4.7,105.542165397955,"Sim","Sim","Sim"
"Intermediário",2.9,109.235038106938,"Não","Não","Sim"
"Básico",3.8,143.218015571894,"Não","Sim","Não"
"Básico",2.5,117.383177556828,"Sim","Não","Não"
"Avançado",2.5,121.465635059866,"Não","Não","Sim"
"Avançado",2.6,112.835409953788,"Não","Não","Sim"
"Intermediário",2.6,107.669726662631,"Não","Não","Sim"
"Avançado",3.4,102.676559732197,"Sim","Não","Sim"
"Avançado",3.3,85.3923687365469,"Não","Não","Não"
"Avançado",4.6,61.6039883795422,"Não","Sim","Não"
"Básico",3.8,102.966545978021,"Sim","Sim","Não"
"Avançado",1,92.1148529504662,"Não","Não","Sim"
"Intermediário",3.8,104.530392556133,"Não","Não","Não"
"Avançado",4.6,78.2172720651677,"Sim","Não","Sim"
"Básico",4.6,126.576621445769,"Não","Não","Não"
"Básico",1.8,116.33490157782,"Sim","Não","Não"
"Intermediário",4.7,90.8051297568629,"Não","Sim","Sim"
"Básico",4.5,90.5466565211499,"Sim","Não","Sim"
"Intermediário",2.6,130.345847313238,"Sim","Não","Sim"
"Básico",4.7,63.4183148884383,"Não","Não","Não"
"Intermediário",2.4,106.352588779621,"Sim","Sim","Sim"
"Intermediário",4.3,125.693601613496,"Sim","Não","Não"
"Básico",1.3,82.2655818397889,"Não","Não","Sim"
"Intermediário",3.1,108.74040768526,"Não","Sim","Sim"
"Básico",1.7,97.7247542254109,"Não","Sim","Não"
"Básico",4.9,106.90726198744,"Não","Não","Sim"
"Avançado",5,101.781792400765,"Sim","Não","Não"
"Básico",3.4,101.147673992483,"Não","Sim","Sim"
"Básico",4.5,94.3460772728366,"Sim","Não","Não"
"Intermediário",4.1,59.6076068488283,"Não","Não","Sim"
"Básico",1.4,84.1889790675896,"Sim","Sim","Sim"
"Básico",3.6,79.3457870125689,"Sim","Não","Sim"
"Intermediário",1.9,113.155608338891,"Sim","Sim","Sim"
"Básico",2.9,125.358599284806,"Não","Não","Não"
"Intermediário",2,81.4932176030085,"Sim","Sim","Sim"
"Intermediário",3.6,70.9187192319308,"Sim","Sim","Não"
"Avançado",4.4,121.502846512333,"Não","Não","Sim"
"Intermediário",3.9,86.2888617959862,"Não","Sim","Não"
"Avançado",1.5,75.9818591062418,"Não","Sim","Não"
"Avançado",3.1,80.6096627715551,"Sim","Sim","Sim"
"Avançado",4.1,64.7900204420772,"Sim","Sim","Não"
"Básico",5,115.09851416746,"Sim","Não","Sim"
"Básico",2.3,78.8540895563333,"Não","Não","Sim"
"Básico",4.6,64.5685040805957,"Não","Sim","Sim"
"Intermediário",2.2,87.2298901195008,"Não","Não","Não"
"Básico",5,103.793563981693,"Não","Não","Não"
"Intermediário",3.3,105.933879834499,"Sim","Não","Não"
"Intermediário",4.7,93.0146787453101,"Não","Sim","Não"
"Básico",1.5,114.074325821894,"Sim","Não","Não"
"Intermediário",4.8,59.7906602435487,"Não","Não","Não"
"Intermediário",3.3,109.593048928285,"Sim","Não","Não"
"Intermediário",1.3,121.120827634915,"Sim","Sim","Sim"
"Avançado",1.2,85.6444510971434,"Não","Não","Não"
"Avançado",3.5,100.324301256713,"Sim","Não","Sim"
"Intermediário",2.3,129.166739221943,"Não","Não","Sim"
"Intermediário",3.1,54.9327715441029,"Não","Não","Sim"
"Avançado",2,104.603599607597,"Não","Sim","Não"
"Básico",2.6,95.3904689865503,"Não","Sim","Não"
"Básico",4.4,121.122122276989,"Não","Sim","Sim"
"Intermediário",3.4,83.1774206349255,"Não","Não","Não"
"Básico",1.4,95.4019152529622,"Sim","Não","Não"
"Básico",2.5,111.992021492199,"Não","Não","Não"
"Avançado",3.7,92.8742366505562,"Não","Não","Sim"
"Avançado",2.7,135.11128795903,"Não","Não","Sim"
"Avançado",4.3,56.0669283540606,"Sim","Sim","Não"
"Avançado",2.1,93.356919592165,"Sim","Sim","Sim"
"Básico",3.4,71.9010234975928,"Sim","Não","Sim"
"Intermediário",1.4,123.989159860618,"Não","Não","Não"
"Intermediário",4.2,87.1924038864071,"Sim","Não","Não"
"Avançado",3.4,104.374062101483,"Não","Sim","Sim"
"Intermediário",4.7,127.898257136965,"Não","Não","Não"
"Avançado",3.7,93.9566135538309,"Não","Não","Não"
"Avançado",2.3,105.602672919229,"Não","Não","Não"
"Básico",1.3,84.7942753440844,"Sim","Sim","Não"
"Básico",3.5,74.4908635049657,"Não","Sim","Não"
"Básico",4.5,60.4717956528731,"Não","Sim","Não"
"Avançado",2.3,74.9909039334894,"Sim","Sim","Não"
"Básico",2.5,112.437928401325,"Sim","Não","Sim"
"Avançado",4.6,79.2465675207345,"Sim","Sim","Não"
"Avançado",1.7,65.3264026103657,"Sim","Não","Não"
"Intermediário",2.6,83.2853843943233,"Sim","Não","Não"
"Intermediário",3.5,93.4975038721896,"Não","Sim","Sim"
"Básico",2.5,37.2681197443179,"Não","Sim","Não"
"Básico",4,108.161198728321,"Não","Não","Não"
"Intermediário",4,87.0194930454789,"Não","Não","Sim"
"Intermediário",3.7,117.075688158676,"Sim","Não","Não"
"Básico",3.2,109.47908760776,"Sim","Não","Não"
